"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,        4390,      -8.191422127,      -11.27092958,      -11.79868798,      -13.64529458,      -8.970197925
          0,           0,        4391,      -8.191410467,      -11.27095155,      -11.80106698,      -13.64504071,      -8.971131429
          0,           0,        4392,      -8.191536325,      -11.27130457,      -11.80383997,      -13.64501926,      -8.972055178
          0,           0,        4393,      -8.191800918,      -11.27198886,      -11.80700603,      -13.64523104,      -8.972968888
          0,           0,        4394,      -8.192204889,      -11.27300416,      -11.81056403,      -13.64567617,      -8.973872291
          0,           0,        4395,      -8.192748309,      -11.27434984,      -11.81451262,      -13.64635416,      -8.974765141
          0,           0,        4396,       -8.19343069,      -11.27602482,       -11.8188501,      -13.64726386,      -8.975647205
          0,           0,        4397,      -8.194250987,      -11.27802762,      -11.82357444,      -13.64840352,      -8.976518278
          0,           0,        4398,      -8.195207603,      -11.28035629,      -11.82868312,      -13.64977072,      -8.977378166
          0,           0,        4399,      -8.196298397,      -11.28300842,      -11.83417304,      -13.65136243,      -8.978226707
          0,           0,        4400,      -8.197520681,       -11.2859811,       -11.8400404,      -13.65317496,       -8.97906375
          0,           0,        4401,      -8.198871228,      -11.28927083,       -11.8462806,      -13.65520393,      -8.979889175
          0,           0,        4402,       -8.20034627,      -11.29287353,      -11.85288798,      -13.65744429,      -8.980702882
          0,           0,        4403,      -8.201941501,      -11.29678442,      -11.85985573,      -13.65989026,      -8.981504791
          0,           0,        4404,       -8.20365208,      -11.30099796,      -11.86717558,      -13.66253531,      -8.982294853
          0,           0,        4405,      -8.205472631,      -11.30550776,      -11.87483763,      -13.66537212,      -8.983073033
          0,           0,        4406,      -8.207397249,      -11.31030647,         -11.88283,      -13.66839256,      -8.983839331
          0,           0,        4407,      -8.209419503,      -11.31538567,      -11.89113854,      -13.67158765,      -8.984593761
          0,           0,        4408,      -8.211532442,      -11.32073574,      -11.89974646,      -13.67494749,      -8.985336372
          0,           0,        4409,      -8.213728609,      -11.32634575,      -11.90863394,      -13.67846127,      -8.986067227
          0,           0,        4410,      -8.216000047,      -11.33220324,       -11.9177777,      -13.68211722,       -8.98678642
          0,           0,        4411,       -8.21833832,      -11.33829414,      -11.92715051,      -13.68590252,      -8.987494065
          0,           0,        4412,       -8.22073453,      -11.34460253,      -11.93672077,      -13.68980338,        -8.9881903
          0,           0,        4413,      -8.223179347,      -11.35111052,      -11.94645194,      -13.69380494,      -8.988875291
          0,           0,        4414,      -8.225663032,        -11.357798,      -11.95630208,      -13.69789125,      -8.989549221
          0,           0,        4415,      -8.228175481,      -11.36464256,      -11.96622346,      -13.70204536,      -8.990212299
          0,           0,        4416,      -8.230706266,      -11.37161921,      -11.97616212,      -13.70624925,      -8.990864749
          0,           0,        4417,      -8.233244683,      -11.37870033,      -11.98605768,      -13.71048389,      -8.991506825
          0,           0,        4418,      -8.235779811,      -11.38585546,      -11.99584326,      -13.71472933,        -8.9921388
          0,           0,        4419,      -8.238300576,      -11.39305126,      -12.00544568,      -13.71896473,      -8.992760959
          0,           0,        4420,      -8.240795825,       -11.4002515,      -12.01478598,      -13.72316851,      -8.993373616
          0,           0,        4421,      -8.243254399,      -11.40741705,      -12.02378031,      -13.72731847,      -8.993977095
          0,           0,        4422,      -8.245665226,      -11.41450603,      -12.03234128,      -13.73139194,      -8.994571738
          0,           0,        4423,      -8.248017404,      -11.42147407,      -12.04037982,      -13.73536599,      -8.995157908
          0,           0,        4424,        -8.2503003,      -11.42827465,      -12.04780747,      -13.73921769,      -8.995735974
          0,           0,        4425,      -8.252503653,      -11.43485958,      -12.05453911,       -13.7429243,       -8.99630633
          0,           0,        4426,      -8.254617666,      -11.44117968,      -12.06049605,      -13.74646362,      -8.996869377
          0,           0,        4427,      -8.256633116,      -11.44718555,      -12.06560919,      -13.74981425,      -8.997425521
          0,           0,        4428,      -8.258541448,      -11.45282853,      -12.06982206,      -13.75295591,      -8.997975193
          0,           0,        4429,      -8.260334875,       -11.4580617,      -12.07309361,      -13.75586981,      -8.998518821
          0,           0,        4430,      -8.262006465,      -11.46284106,      -12.07540022,      -13.75853888,      -8.999056845
          0,           0,        4431,      -8.263550224,      -11.46712671,      -12.07673701,      -13.76094816,      -8.999589716
          0,           0,        4432,      -8.264961173,        -11.470884,      -12.07711805,      -13.76308505,      -9.000117883
          0,           0,        4433,      -8.266235402,      -11.47408459,      -12.07657573,      -13.76493953,      -9.000641808
          0,           0,        4434,      -8.267370121,      -11.47670744,      -12.07515903,      -13.76650439,       -9.00116195
          0,           0,        4435,      -8.268363695,      -11.47873949,      -12.07293115,      -13.76777536,      -9.001678776
          0,           0,        4436,      -8.269215659,      -11.48017611,      -12.06996661,      -13.76875119,      -9.002192747
          0,           0,        4437,      -8.269926717,      -11.48102132,      -12.06634808,       -13.7694337,      -9.002704332
          0,           0,        4438,      -8.270498733,       -11.4812876,      -12.06216326,      -13.76982768,      -9.003213994
          0,           0,        4439,      -8.270934697,      -11.48099549,      -12.05750192,      -13.76994084,      -9.003722197
          0,           0,        4440,       -8.27123868,      -11.48017287,      -12.05245335,      -13.76978359,      -9.004229398
          0,           0,        4441,      -8.271415776,      -11.47885401,      -12.04710426,      -13.76936888,      -9.004736054
          0,           0,        4442,      -8.271472031,      -11.47707859,       -12.0415372,      -13.76871189,      -9.005242617
          0,           0,        4443,       -8.27141436,      -11.47489044,      -12.03582934,      -13.76782975,      -9.005749529
          0,           0,        4444,       -8.27125046,      -11.47233641,       -12.0300518,      -13.76674124,       -9.00625723
          0,           0,        4445,      -8.270988712,      -11.46946523,       -12.0242693,      -13.76546649,      -9.006766153
          0,           0,        4446,       -8.27063808,      -11.46632643,      -12.01854006,      -13.76402657,      -9.007276716
          0,           0,        4447,      -8.270208011,      -11.46296939,      -12.01291595,      -13.76244328,      -9.007789335
          0,           0,        4448,      -8.269708332,      -11.45944255,      -12.00744281,      -13.76073877,      -9.008304415
          0,           0,        4449,      -8.269149149,      -11.45579274,      -12.00216082,      -13.75893533,      -9.008822348
          0,           0,        4450,      -8.268540746,      -11.45206466,      -11.99710501,      -13.75705507,      -9.009343516
          0,           0,        4451,      -8.267893498,      -11.44830051,      -11.99230571,      -13.75511975,      -9.009868293
          0,           0,        4452,      -8.267217777,      -11.44453978,      -11.98778905,      -13.75315061,      -9.010397038
          0,           0,        4453,      -8.266523877,      -11.44081903,      -11.98357743,      -13.75116812,      -9.010930095
          0,           0,        4454,      -8.265821931,       -11.4371719,         -11.97969,      -13.74919197,      -9.011467801
          0,           0,        4455,      -8.265121853,      -11.43362911,      -11.97614301,      -13.74724087,      -9.012010479
          0,           0,        4456,       -8.26443327,      -11.43021854,      -11.97295024,      -13.74533254,      -9.012558434
          0,           0,        4457,      -8.263765476,      -11.42696535,      -11.97012331,      -13.74348361,       -9.01311196
          0,           0,        4458,       -8.26312738,      -11.42389212,      -11.96767199,      -13.74170965,      -9.013671341
          0,           0,        4459,      -8.262527473,        -11.421019,      -11.96560444,      -13.74002507,      -9.014236841
          0,           0,        4460,       -8.26197379,      -11.41836393,      -11.96392747,       -13.7384432,      -9.014808716
          0,           0,        4461,      -8.261473888,      -11.41594275,      -11.96264669,      -13.73697623,        -9.0153872
          0,           0,        4462,      -8.261034819,      -11.41376943,      -11.96176674,      -13.73563531,      -9.015972518
          0,           0,        4463,      -8.260663118,      -11.41185618,      -11.96129136,      -13.73443048,      -9.016564886
          0,           0,        4464,      -8.260364788,      -11.41021365,      -11.96122356,      -13.73337078,      -9.017164491
          0,           0,        4465,       -8.26014529,      -11.40885106,      -11.96156567,      -13.73246423,      -9.017771522
          0,           0,        4466,      -8.260009536,      -11.40777629,      -11.96231944,      -13.73171788,      -9.018386139
          0,           0,        4467,       -8.25996189,      -11.40699608,      -11.96348606,      -13.73113787,      -9.019008502
          0,           0,        4468,       -8.26000616,      -11.40651603,      -11.96506622,      -13.73072943,      -9.019638748
          0,           0,        4469,        -8.2601456,      -11.40634076,      -11.96706011,       -13.7304969,      -9.020277003
          0,           0,        4470,      -8.260382913,      -11.40647398,      -11.96946741,      -13.73044379,       -9.02092338
          0,           0,        4471,      -8.260720252,      -11.40691851,      -11.97228727,      -13.73057281,      -9.021577979
          0,           0,        4472,      -8.261159222,      -11.40767634,      -11.97551825,      -13.73088585,      -9.022240884
          0,           0,        4473,      -8.261700883,      -11.40874872,      -11.97915828,      -13.73138404,      -9.022912168
          0,           0,        4474,      -8.262345755,      -11.41013609,      -11.98320455,      -13.73206772,      -9.023591895
          0,           0,        4475,      -8.263093822,      -11.41183814,      -11.98765342,      -13.73293651,      -9.024280107
          0,           0,        4476,      -8.263944532,      -11.41385383,      -11.99250025,      -13.73398927,      -9.024976846
          0,           0,        4477,      -8.264896808,      -11.41618129,      -11.99773927,       -13.7352241,      -9.025682131
          0,           0,        4478,      -8.265949044,      -11.41881788,      -12.00336338,      -13.73663838,      -9.026395978
          0,           0,        4479,      -8.267099118,      -11.42176009,      -12.00936389,      -13.73822871,      -9.027118385
          0,           0,        4480,       -8.26834439,      -11.42500348,      -12.01573028,      -13.73999097,      -9.027849346
          0,           0,        4481,      -8.269681711,      -11.42854265,      -12.02244988,      -13.74192023,      -9.028588835
          0,           0,        4482,      -8.271107429,      -11.43237111,      -12.02950751,       -13.7440108,      -9.029336822
          0,           0,        4483,      -8.272617393,      -11.43648122,      -12.03688511,      -13.74625619,      -9.030093266
          0,           0,        4484,      -8.274206967,      -11.44086404,      -12.04456126,      -13.74864909,      -9.030858115
          0,           0,        4485,      -8.275871035,      -11.44550922,      -12.05251074,      -13.75118138,      -9.031631304
          0,           0,        4486,      -8.277604017,      -11.45040487,      -12.06070395,      -13.75384407,      -9.032412764
          0,           0,        4487,      -8.279399881,      -11.45553738,      -12.06910641,      -13.75662733,      -9.033202415
          0,           0,        4488,       -8.28125216,      -11.46089128,      -12.07767817,      -13.75952048,      -9.034000163
          0,           0,        4489,      -8.283153973,      -11.46644908,      -12.08637324,      -13.76251192,      -9.034805914
          0,           0,        4490,       -8.28509805,      -11.47219104,      -12.09513912,      -13.76558924,      -9.035619556
          0,           0,        4491,      -8.287076756,      -11.47809506,      -12.10391636,      -13.76873911,      -9.036440972
          0,           0,        4492,      -8.289082126,      -11.48413645,       -12.1126383,      -13.77194741,      -9.037270041
          0,           0,        4493,        -8.2911059,      -11.49028785,      -12.12123099,      -13.77519915,      -9.038106626
          0,           0,        4494,      -8.293139562,      -11.49651901,      -12.12961348,      -13.77847861,       -9.03895059
          0,           0,        4495,      -8.295174391,      -11.50279681,      -12.13769845,      -13.78176934,      -9.039801781
          0,           0,        4496,      -8.297201504,       -11.5090851,      -12.14539328,      -13.78505425,      -9.040660041
          0,           0,        4497,       -8.29921192,      -11.51534484,      -12.15260174,      -13.78831568,      -9.041525207
          0,           0,        4498,      -8.301196613,      -11.52153416,      -12.15922621,      -13.79153557,      -9.042397109
          0,           0,        4499,      -8.303146583,       -11.5276086,      -12.16517043,      -13.79469554,      -9.043275562
          0,           0,        4500,      -8.305052919,      -11.53352142,      -12.17034275,      -13.79777704,      -9.044160386
          0,           0,        4501,      -8.306906879,      -11.53922415,      -12.17465976,      -13.80076156,      -9.045051384
          0,           0,        4502,      -8.308699955,      -11.54466717,      -12.17804987,      -13.80363078,      -9.045948351
          0,           0,        4503,       -8.31042396,      -11.54980049,      -12.18045675,      -13.80636681,      -9.046851084
          0,           0,        4504,      -8.312071096,      -11.55457469,      -12.18184226,      -13.80895239,      -9.047759368
          0,           0,        4505,      -8.313634035,      -11.55894196,      -12.18218844,      -13.81137111,      -9.048672977
          0,           0,        4506,      -8.315105994,      -11.56285724,      -12.18149851,      -13.81360764,      -9.049591684
          0,           0,        4507,      -8.316480806,      -11.56627942,      -12.17979668,      -13.81564797,      -9.050515256
          0,           0,        4508,      -8.317752983,       -11.5691725,      -12.17712675,      -13.81747965,      -9.051443445
          0,           0,        4509,      -8.318917781,      -11.57150673,      -12.17354978,      -13.81909192,      -9.052376008
          0,           0,        4510,       -8.31997125,      -11.57325953,      -12.16914097,      -13.82047595,      -9.053312688
          0,           0,        4511,      -8.320910281,      -11.57441631,      -12.16398613,      -13.82162499,      -9.054253223
          0,           0,        4512,      -8.321732638,      -11.57497093,      -12.15817803,      -13.82253445,      -9.055197348
          0,           0,        4513,      -8.322436986,      -11.57492595,      -12.15181288,      -13.82320202,      -9.056144786
          0,           0,        4514,      -8.323022902,      -11.57429247,      -12.14498727,      -13.82362767,      -9.057095259
          0,           0,        4515,      -8.323490877,      -11.57308981,      -12.13779556,      -13.82381366,      -9.058048483
          0,           0,        4516,      -8.323842307,      -11.57134474,      -12.13032783,      -13.82376452,      -9.059004162
          0,           0,        4517,      -8.324079475,      -11.56909066,      -12.12266847,      -13.82348691,      -9.059962009
          0,           0,        4518,      -8.324205517,      -11.56636647,      -12.11489519,      -13.82298951,      -9.060921717
          0,           0,        4519,      -8.324224381,      -11.56321545,      -12.10707858,       -13.8222829,      -9.061882978
          0,           0,        4520,       -8.32414078,      -11.55968404,      -12.09928191,      -13.82137932,      -9.062845485
          0,           0,        4521,      -8.323960133,      -11.55582068,      -12.09156134,      -13.82029248,       -9.06380892
          0,           0,        4522,      -8.323688497,      -11.55167475,      -12.08396617,      -13.81903736,      -9.064772965
          0,           0,        4523,      -8.323332505,      -11.54729556,      -12.07653934,      -13.81762996,      -9.065737299
          0,           0,        4524,      -8.322899285,      -11.54273155,      -12.06931796,      -13.81608706,      -9.066701589
          0,           0,        4525,      -8.322396393,      -11.53802959,      -12.06233386,      -13.81442604,       -9.06766551
          0,           0,        4526,      -8.321831727,      -11.53323448,      -12.05561414,      -13.81266461,      -9.068628728
          0,           0,        4527,      -8.321213459,       -11.5283885,      -12.04918176,      -13.81082065,      -9.069590911
          0,           0,        4528,      -8.320549955,       -11.5235312,      -12.04305601,      -13.80891201,      -9.070551718
          0,           0,        4529,      -8.319849705,      -11.51869923,        -12.037253,      -13.80695633,      -9.071510815
          0,           0,        4530,      -8.319121253,      -11.51392626,      -12.03178612,      -13.80497091,      -9.072467862
          0,           0,        4531,      -8.318373132,      -11.50924304,      -12.02666637,       -13.8029726,      -9.073422518
          0,           0,        4532,      -8.317613801,      -11.50467744,      -12.02190276,      -13.80097765,      -9.074374448
          0,           0,        4533,      -8.316851593,       -11.5002546,      -12.01750257,      -13.79900166,      -9.075323315
          0,           0,        4534,       -8.31609466,      -11.49599701,      -12.01347164,       -13.7970595,      -9.076268779
          0,           0,        4535,      -8.315350929,      -11.49192478,      -12.00981458,      -13.79516525,      -9.077210506
          0,           0,        4536,      -8.314628061,      -11.48805573,      -12.00653499,      -13.79333218,      -9.078148169
          0,           0,        4537,      -8.313933416,       -11.4844056,      -12.00363562,      -13.79157271,      -9.079081437
          0,           0,        4538,      -8.313274021,      -11.48098826,      -12.00111851,       -13.7898984,      -9.080009987
          0,           0,        4539,      -8.312656545,      -11.47781582,      -11.99898512,      -13.78831997,      -9.080933498
          0,           0,        4540,      -8.312087274,      -11.47489884,      -11.99723642,      -13.78684726,      -9.081851659
          0,           0,        4541,      -8.311572097,      -11.47224646,      -11.99587302,      -13.78548927,      -9.082764164
          0,           0,        4542,      -8.311116488,      -11.46986657,      -11.99489518,       -13.7842542,      -9.083670708
          0,           0,        4543,      -8.310725497,      -11.46776591,      -11.99430293,      -13.78314939,      -9.084571003
          0,           0,        4544,       -8.31040374,      -11.46595017,      -11.99409606,      -13.78218142,      -9.085464762
          0,           0,        4545,      -8.310155392,      -11.46442413,      -11.99427421,      -13.78135611,       -9.08635171
          0,           0,        4546,      -8.309984187,      -11.46319177,      -11.99483685,      -13.78067851,      -9.087231581
          0,           0,        4547,       -8.30989341,      -11.46225626,      -11.99578335,      -13.78015296,      -9.088104123
          0,           0,        4548,      -8.309885902,      -11.46162012,      -11.99711292,      -13.77978312,      -9.088969091
          0,           0,        4549,      -8.309964056,      -11.46128524,      -11.99882468,      -13.77957193,      -9.089826251
          0,           0,        4550,      -8.310129822,      -11.46125293,       -12.0009176,      -13.77952171,      -9.090675389
          0,           0,        4551,      -8.310384707,      -11.46152395,      -12.00339052,      -13.77963411,      -9.091516295
          0,           0,        4552,      -8.310729781,      -11.46209855,       -12.0062421,      -13.77991017,      -9.092348779
          0,           0,        4553,      -8.311165678,       -11.4629765,       -12.0094708,      -13.78035029,      -9.093172667
          0,           0,        4554,      -8.311692601,      -11.46415706,      -12.01307486,       -13.7809543,      -9.093987789
          0,           0,        4555,       -8.31231033,      -11.46563905,       -12.0170522,      -13.78172141,      -9.094794005
          0,           0,        4556,       -8.31301822,      -11.46742078,       -12.0214004,      -13.78265025,      -9.095591181
          0,           0,        4557,      -8.313815215,      -11.46950007,       -12.0261166,      -13.78373886,      -9.096379205
          0,           0,        4558,      -8.314699845,      -11.47187421,      -12.03119744,      -13.78498469,      -9.097157979
          0,           0,        4559,      -8.315670242,      -11.47453998,      -12.03663892,      -13.78638463,      -9.097927422
          0,           0,        4560,      -8.316724138,      -11.47749353,      -12.04243632,      -13.78793496,      -9.098687478
          0,           0,        4561,      -8.317858877,      -11.48073041,      -12.04858405,      -13.78963139,      -9.099438092
          0,           0,        4562,      -8.319071425,      -11.48424548,      -12.05507548,      -13.79146902,      -9.100179249
          0,           0,        4563,      -8.320358373,      -11.48803287,      -12.06190278,      -13.79344238,      -9.100910934
          0,           0,        4564,      -8.321715956,      -11.49208586,      -12.06905673,      -13.79554539,      -9.101633161
          0,           0,        4565,      -8.323140056,      -11.49639687,      -12.07652647,      -13.79777135,      -9.102345958
          0,           0,        4566,      -8.324626222,      -11.50095732,      -12.08429927,      -13.80011299,      -9.103049374
          0,           0,        4567,       -8.32616968,      -11.50575757,      -12.09236022,      -13.80256242,      -9.103743471
          0,           0,        4568,      -8.327765352,       -11.5107868,      -12.10069198,      -13.80511114,      -9.104428336
          0,           0,        4569,      -8.329407874,      -11.51603291,       -12.1092744,      -13.80775006,      -9.105104072
          0,           0,        4570,      -8.331091619,      -11.52148239,      -12.11808418,      -13.81046952,        -9.1057708
          0,           0,        4571,      -8.332810714,      -11.52712024,      -12.12709453,      -13.81325927,      -9.106428658
          0,           0,        4572,      -8.334559073,      -11.53292982,      -12.13627476,      -13.81610851,      -9.107077798
          0,           0,        4573,      -8.336330422,      -11.53889277,      -12.14558995,      -13.81900593,      -9.107718397
          0,           0,        4574,      -8.338118328,      -11.54498886,      -12.15500058,      -13.82193971,       -9.10835064
          0,           0,        4575,      -8.339916238,      -11.55119595,      -12.16446226,      -13.82489761,      -9.108974732
          0,           0,        4576,       -8.34171751,      -11.55748989,      -12.17392551,      -13.82786699,        -9.1095909
          0,           0,        4577,      -8.343515455,      -11.56384444,      -12.18333568,      -13.83083487,      -9.110199371
          0,           0,        4578,      -8.345303378,      -11.57023133,      -12.19263303,      -13.83378805,        -9.1108004
          0,           0,        4579,      -8.347074621,      -11.57662022,      -12.20175299,      -13.83671312,      -9.111394246
          0,           0,        4580,      -8.348822609,      -11.58297881,      -12.21062672,      -13.83959661,      -9.111981192
          0,           0,        4581,      -8.350540898,      -11.58927299,      -12.21918192,       -13.8424251,      -9.112561522
          0,           0,        4582,       -8.35222322,      -11.59546704,      -12.22734407,      -13.84518528,      -9.113135539
          0,           0,        4583,      -8.353863536,      -11.60152393,      -12.23503787,      -13.84786411,      -9.113703551
          0,           0,        4584,       -8.35545608,      -11.60740573,      -12.24218916,      -13.85044896,       -9.11426588
          0,           0,        4585,      -8.356995411,      -11.61307404,      -12.24872704,       -13.8529277,      -9.114822859
          0,           0,        4586,      -8.358476456,      -11.61849059,      -12.25458622,      -13.85528889,      -9.115374822
          0,           0,        4587,      -8.359894557,      -11.62361785,      -12.25970939,      -13.85752185,      -9.115922121
          0,           0,        4588,      -8.361245511,      -11.62841977,      -12.26404954,      -13.85961685,      -9.116465104
          0,           0,        4589,      -8.362525607,       -11.6328625,      -12.26757203,      -13.86156518,       -9.11700413
          0,           0,        4590,      -8.363731664,      -11.63691518,       -12.2702561,      -13.86335934,      -9.117539563
          0,           0,        4591,      -8.364861054,       -11.6405507,      -12.27209591,      -13.86499304,       -9.11807177
          0,           0,        4592,      -8.365911732,      -11.64374642,      -12.27310081,      -13.86646136,      -9.118601123
          0,           0,        4593,      -8.366882247,      -11.64648476,      -12.27329493,      -13.86776082,      -9.119127992
          0,           0,        4594,       -8.36777176,      -11.64875375,      -12.27271608,      -13.86888938,      -9.119652754
          0,           0,        4595,      -8.368580042,      -11.65054735,      -12.27141408,      -13.86984647,      -9.120175781
          0,           0,        4596,      -8.369307482,      -11.65186564,      -12.26944865,      -13.87063306,      -9.120697448
          0,           0,        4597,      -8.369955068,      -11.65271482,       -12.2668871,      -13.87125154,      -9.121218129
          0,           0,        4598,      -8.370524381,      -11.65310705,      -12.26380193,      -13.87170575,      -9.121738197
          0,           0,        4599,      -8.371017571,      -11.65306004,      -12.26026849,      -13.87200091,       -9.12225802
          0,           0,        4600,      -8.371437333,      -11.65259657,       -12.2563629,      -13.87214349,      -9.122777962
          0,           0,        4601,      -8.371786871,      -11.65174387,      -12.25216026,      -13.87214116,      -9.123298386
          0,           0,        4602,      -8.372069868,      -11.65053291,      -12.24773318,      -13.87200265,      -9.123819649
          0,           0,        4603,      -8.372290441,      -11.64899758,      -12.24315064,      -13.87173765,      -9.124342105
          0,           0,        4604,      -8.372453103,      -11.64717401,      -12.23847723,      -13.87135666,      -9.124866092
          0,           0,        4605,      -8.372562712,      -11.64509974,      -12.23377266,      -13.87087084,      -9.125391955
          0,           0,        4606,      -8.372624427,      -11.64281303,       -12.2290915,      -13.87029193,      -9.125920025
          0,           0,        4607,      -8.372643657,      -11.64035224,      -12.22448313,      -13.86963204,      -9.126450627
          0,           0,        4608,      -8.372626014,      -11.63775526,       -12.2199919,      -13.86890358,      -9.126984076
          0,           0,        4609,      -8.372577264,      -11.63505899,      -12.21565727,      -13.86811911,      -9.127520675
          0,           0,        4610,      -8.372503274,      -11.63229904,      -12.21151419,       -13.8672912,      -9.128060728
          0,           0,        4611,      -8.372409974,      -11.62950934,      -12.20759338,      -13.86643236,      -9.128604523
          0,           0,        4612,      -8.372303305,      -11.62672199,      -12.20392173,      -13.86555493,      -9.129152335
          0,           0,        4613,      -8.372189177,      -11.62396709,      -12.20052265,      -13.86467097,      -9.129704436
          0,           0,        4614,       -8.37207343,      -11.62127263,       -12.1974164,      -13.86379221,      -9.130261085
          0,           0,        4615,      -8.371961798,      -11.61866449,       -12.1946205,      -13.86292996,      -9.130822523
          0,           0,        4616,      -8.371859867,      -11.61616644,      -12.19214998,      -13.86209506,      -9.131388995
          0,           0,        4617,      -8.371773051,      -11.61380017,      -12.19001771,      -13.86129783,      -9.131960721
          0,           0,        4618,      -8.371706556,      -11.61158539,      -12.18823461,      -13.86054805,      -9.132537917
          0,           0,        4619,      -8.371665357,      -11.60953987,      -12.18680993,      -13.85985489,      -9.133120786
          0,           0,        4620,      -8.371654172,      -11.60767958,      -12.18575145,      -13.85922693,      -9.133709516
          0,           0,        4621,      -8.371677445,      -11.60601876,      -12.18506561,      -13.85867208,      -9.134304292
          0,           0,        4622,      -8.371739321,      -11.60457004,      -12.18475769,      -13.85819765,       -9.13490528
          0,           0,        4623,      -8.371843637,      -11.60334456,      -12.18483195,      -13.85781027,      -9.135512633
          0,           0,        4624,      -8.371993903,      -11.60235204,      -12.18529167,      -13.85751592,        -9.1361265
          0,           0,        4625,      -8.372193294,      -11.60160088,      -12.18613929,      -13.85731994,      -9.136747013
          0,           0,        4626,      -8.372444637,      -11.60109825,      -12.18737642,      -13.85722699,      -9.137374292
          0,           0,        4627,      -8.372750407,      -11.60085019,       -12.1890039,      -13.85724109,      -9.138008448
          0,           0,        4628,      -8.373112718,      -11.60086164,      -12.19102177,      -13.85736561,      -9.138649582
          0,           0,        4629,      -8.373533321,       -11.6011365,      -12.19342933,      -13.85760328,      -9.139297775
          0,           0,        4630,      -8.374013598,      -11.60167773,      -12.19622501,      -13.85795619,      -9.139953105
          0,           0,        4631,      -8.374554563,       -11.6024873,      -12.19940643,      -13.85842579,       -9.14061564
          0,           0,        4632,      -8.375156857,      -11.60356631,      -12.20297023,      -13.85901293,      -9.141285431
          0,           0,        4633,      -8.375820757,      -11.60491493,      -12.20691201,      -13.85971782,      -9.141962524
          0,           0,        4634,      -8.376546166,      -11.60653245,      -12.21122622,      -13.86054007,      -9.142646948
          0,           0,        4635,      -8.377332625,      -11.60841725,      -12.21590597,      -13.86147866,      -9.143338725
          0,           0,        4636,      -8.378179315,       -11.6105668,      -12.22094287,      -13.86253199,      -9.144037867
          0,           0,        4637,      -8.379085056,      -11.61297762,      -12.22632682,      -13.86369784,       -9.14474438
          0,           0,        4638,      -8.380048321,      -11.61564525,      -12.23204575,      -13.86497342,      -9.145458247
          0,           0,        4639,      -8.381067235,      -11.61856422,      -12.23808536,      -13.86635531,      -9.146179456
          0,           0,        4640,      -8.382139591,      -11.62172795,      -12.24442879,      -13.86783955,      -9.146907975
          0,           0,        4641,      -8.383262852,      -11.62512872,      -12.25105628,      -13.86942156,      -9.147643772
          0,           0,        4642,      -8.384434166,      -11.62875759,      -12.25794481,      -13.87109621,      -9.148386795
          0,           0,        4643,      -8.385650378,      -11.63260429,      -12.26506766,      -13.87285778,      -9.149136992
          0,           0,        4644,       -8.38690804,      -11.63665718,      -12.27239404,      -13.87470004,      -9.149894296
          0,           0,        4645,      -8.388203431,       -11.6409031,      -12.27988861,      -13.87661616,      -9.150658638
          0,           0,        4646,       -8.38953257,       -11.6453273,      -12.28751111,      -13.87859881,      -9.151429937
          0,           0,        4647,      -8.390891236,      -11.64991337,      -12.29521596,      -13.88064017,      -9.152208096
          0,           0,        4648,      -8.392274988,      -11.65464308,      -12.30295199,       -13.8827319,      -9.152993026
          0,           0,        4649,      -8.393679189,      -11.65949635,      -12.31066219,      -13.88486521,      -9.153784616
          0,           0,        4650,      -8.395099028,      -11.66445117,      -12.31828375,      -13.88703091,      -9.154582759
          0,           0,        4651,      -8.396529547,       -11.6694835,      -12.32574818,      -13.88921941,      -9.155387326
          0,           0,        4652,      -8.397965671,       -11.6745673,      -12.33298181,      -13.89142076,      -9.156198195
          0,           0,        4653,      -8.399402234,      -11.67967452,      -12.33990656,      -13.89362476,      -9.157015231
          0,           0,        4654,      -8.400834015,      -11.68477512,      -12.34644112,      -13.89582096,      -9.157838289
          0,           0,        4655,       -8.40225577,      -11.68983723,      -12.35250254,      -13.89799874,       -9.15866722
          0,           0,        4656,      -8.403662267,      -11.69482726,      -12.35800821,       -13.9001474,      -9.159501872
          0,           0,        4657,      -8.405048322,      -11.69971016,      -12.36287823,      -13.90225624,      -9.160342074
          0,           0,        4658,      -8.406408836,      -11.70444973,      -12.36703807,       -13.9043146,      -9.161187667
          0,           0,        4659,      -8.407738835,      -11.70900902,      -12.37042129,      -13.90631201,      -9.162038466
          0,           0,        4660,      -8.409033505,      -11.71335078,      -12.37297231,      -13.90823825,      -9.162894294
          0,           0,        4661,      -8.410288233,      -11.71743805,      -12.37464888,      -13.91008346,      -9.163754965
          0,           0,        4662,      -8.411498642,      -11.72123476,      -12.37542399,      -13.91183821,      -9.164620283
          0,           0,        4663,       -8.41266063,      -11.72470643,      -12.37528724,      -13.91349367,       -9.16549005
          0,           0,        4664,      -8.413770404,      -11.72782086,      -12.37424529,      -13.91504161,      -9.166364058
          0,           0,        4665,      -8.414824511,      -11.73054891,      -12.37232153,      -13.91647458,        -9.1672421
          0,           0,        4666,       -8.41581987,      -11.73286517,      -12.36955487,      -13.91778595,      -9.168123956
          0,           0,        4667,      -8.416753801,      -11.73474859,      -12.36599788,      -13.91897001,      -9.169009408
