"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
727, 5.012295246124270e-01, -4.878489673137660e-02, 3.825483461155806e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.724544540475489e+04, 0.000000000000000e+00, 3.489817816190195e+04, 3.177947893162358e+02, 0.000000000000000e+00, -2.462274509290001e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.928929004073860e-05, 2.818449671240879e-03, 3.107845089577389e-04, -3.059178032482967e+02, 2.389420185574916e+00, 0.000000000000000e+00
753, 4.835794866085050e-01, -5.065427348017690e-02, 3.758458318638923e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.566827379914191e+04, 0.000000000000000e+00, 3.426730951965676e+04, 3.176147145791589e+02, 0.000000000000000e+00, -2.862525506872708e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.928100579499418e-05, 2.974514124572108e-03, 3.010019166154246e-04, -3.497444309133174e+02, 2.432583599096926e+00, 0.000000000000000e+00
779, 4.658685922622680e-01, -5.236319825053220e-02, 3.690449137760499e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.407111554050683e+04, 0.000000000000000e+00, 3.362844621620273e+04, 3.174372751451561e+02, 0.000000000000000e+00, -3.267848671480210e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927284051239876e-05, 3.141123345765000e-03, 2.853855411613657e-04, -4.034047871569544e+02, 2.476062087568049e+00, 0.000000000000000e+00
805, 4.480717480182650e-01, -5.388031527400020e-02, 3.626321305518169e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.256618375687690e+04, 0.000000000000000e+00, 3.302647350275075e+04, 3.172679970528997e+02, 0.000000000000000e+00, -3.649766812504375e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.926504868862877e-05, 3.312018489096605e-03, 2.607679050476118e-04, -4.656777986663099e+02, 2.520355470502439e+00, 0.000000000000000e+00
831, 4.301885962486270e-01, -5.517242103815080e-02, 3.567345119503461e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.118573254081850e+04, 0.000000000000000e+00, 3.247429301632739e+04, 3.171209424814637e+02, 0.000000000000000e+00, -4.000094560211251e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925827813868706e-05, 3.478557431078493e-03, 2.283227818989995e-04, -5.345649330733056e+02, 2.560830281430565e+00, 0.000000000000000e+00
857, 4.122794568538670e-01, -5.622962117195130e-02, 3.517388868669946e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.001995533198972e+04, 0.000000000000000e+00, 3.200798213279588e+04, 3.170065650875081e+02, 0.000000000000000e+00, -4.295942830071237e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925301100775959e-05, 3.630246412276301e-03, 1.887373029908458e-04, -6.067703930578027e+02, 2.597094778144197e+00, 0.000000000000000e+00
883, 3.944020271301270e-01, -5.703297257423400e-02, 3.489225650344472e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.935458397881806e+04, 0.000000000000000e+00, 3.174183359152722e+04, 3.169080705886975e+02, 0.000000000000000e+00, -4.464799248055256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924847453848657e-05, 3.780403767764126e-03, 1.392349361725801e-04, -6.764119111952052e+02, 2.638688772319569e+00, 0.000000000000000e+00
909, 3.766198158264160e-01, -5.754299089312550e-02, 3.486614510371773e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.927648159135361e+04, 0.000000000000000e+00, 3.171059263654143e+04, 3.168332634234299e+02, 0.000000000000000e+00, -4.484619893053547e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924502859704674e-05, 3.910618680733060e-03, 8.348168976132916e-05, -7.292545869890773e+02, 2.682249546204533e+00, 0.000000000000000e+00
935, 3.590588271617890e-01, -5.778745934367180e-02, 3.506816841298711e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.972596690437093e+04, 0.000000000000000e+00, 3.189038676174836e+04, 3.167940733149977e+02, 0.000000000000000e+00, -4.370550539855909e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924322317069895e-05, 4.006926282997213e-03, 2.570158428288990e-05, -7.592368003240485e+02, 2.723230396787751e+00, 0.000000000000000e+00
961, 3.418258726596830e-01, -5.776616930961610e-02, 3.540821968441537e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.050218232844461e+04, 0.000000000000000e+00, 3.220087293137784e+04, 3.168063656172118e+02, 0.000000000000000e+00, -4.173564367445183e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924378946951333e-05, 4.057381370205074e-03, -2.857428325458983e-05, -7.677528385600840e+02, 2.753501176120731e+00, 0.000000000000000e+00
987, 3.249974250793460e-01, -5.754758045077320e-02, 3.582738235507114e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.147012043807346e+04, 0.000000000000000e+00, 3.258804817522938e+04, 3.168645224331985e+02, 0.000000000000000e+00, -3.927923251032431e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924646857108420e-05, 4.068299443991506e-03, -7.765930947678430e-05, -7.624586097450036e+02, 2.772826707533647e+00, 0.000000000000000e+00
1013, 3.086399734020230e-01, -5.713268741965290e-02, 3.632186239313390e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.261567013072822e+04, 0.000000000000000e+00, 3.304626805229129e+04, 3.169455494918909e+02, 0.000000000000000e+00, -3.637208273896236e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925020082761420e-05, 4.056974994549120e-03, -1.238627531932063e-04, -7.490181122767242e+02, 2.787649111751412e+00, 0.000000000000000e+00
1039, 2.927811741828920e-01, -5.656399205327030e-02, 3.680453785907040e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.374098778131508e+04, 0.000000000000000e+00, 3.349639511252602e+04, 3.170494814299029e+02, 0.000000000000000e+00, -3.351627738054828e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925498743491928e-05, 4.020686008074742e-03, -1.614491011193644e-04, -7.297494523292834e+02, 2.793418780266222e+00, 0.000000000000000e+00
1065, 2.774220108985900e-01, -5.587914213538170e-02, 3.723424701472088e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.474259227876678e+04, 0.000000000000000e+00, 3.389703691150671e+04, 3.171388930740688e+02, 0.000000000000000e+00, -3.097442842852784e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925910468635743e-05, 3.997111063773379e-03, -1.937037239396362e-04, -7.171328756258822e+02, 2.801402169949177e+00, 0.000000000000000e+00
1091, 2.625653147697450e-01, -5.509970337152480e-02, 3.763434671172741e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.567628792856545e+04, 0.000000000000000e+00, 3.427051517142617e+04, 3.172244088339026e+02, 0.000000000000000e+00, -2.860491699463856e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.926304200217281e-05, 3.981569885623404e-03, -2.250279632350613e-04, -7.113606134672386e+02, 2.811189695544229e+00, 0.000000000000000e+00
1117, 2.482267022132870e-01, -5.422909930348400e-02, 3.806226924417360e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.667532202201814e+04, 0.000000000000000e+00, 3.467012880880725e+04, 3.173153807023633e+02, 0.000000000000000e+00, -2.606959115501212e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.926722995204531e-05, 3.958117211976659e-03, -2.567763989919191e-04, -7.032997095653284e+02, 2.818128282667462e+00, 0.000000000000000e+00
1143, 2.344165146350860e-01, -5.327359586954120e-02, 3.849040646877518e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.767703083634884e+04, 0.000000000000000e+00, 3.507081233453953e+04, 3.174122424955871e+02, 0.000000000000000e+00, -2.352747747000555e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927168839594113e-05, 3.917547585060113e-03, -2.837917017671704e-04, -6.891870063069084e+02, 2.820023575577524e+00, 0.000000000000000e+00
1169, 2.210974693298340e-01, -5.226382613182070e-02, 3.884806984118505e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.851069935365896e+04, 0.000000000000000e+00, 3.540427974146358e+04, 3.174802130466487e+02, 0.000000000000000e+00, -2.141181260183805e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927481660541293e-05, 3.901217116046481e-03, -3.065178400423470e-04, -6.810986105630481e+02, 2.826603401421326e+00, 0.000000000000000e+00
1195, 2.082438766956330e-01, -5.121721699833870e-02, 3.917611329684650e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.927561418037995e+04, 0.000000000000000e+00, 3.571024567215198e+04, 3.175424829257295e+02, 0.000000000000000e+00, -1.947062927485385e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927768216209684e-05, 3.893994014585528e-03, -3.311795699426356e-04, -6.793912663908424e+02, 2.835828617434051e+00, 0.000000000000000e+00
1221, 1.958884000778200e-01, -5.011982470750810e-02, 3.953823881058844e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.011919333431829e+04, 0.000000000000000e+00, 3.604767733372730e+04, 3.176071802272335e+02, 0.000000000000000e+00, -1.732981342005307e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.928065913037793e-05, 3.878585023870612e-03, -3.583828816963693e-04, -6.744112176258963e+02, 2.843491328601704e+00, 0.000000000000000e+00
