"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,         216,      -2.616332029,      -5.131955091,      -5.645797961,        -7.9768928,      -3.243251754
          0,           0,         217,      -2.606408081,       -5.13137165,      -5.634509208,      -7.965320697,       -3.24278268
          0,           0,         218,      -2.596287096,      -5.130321466,      -5.622781492,      -7.953943603,      -3.242290508
          0,           0,         219,      -2.586118858,       -5.12884136,      -5.610742285,      -7.942894215,      -3.241778215
          0,           0,         220,      -2.576005006,      -5.126968763,      -5.598505486,      -7.932250718,      -3.241248549
          0,           0,         221,        -2.5660021,      -5.124739679,      -5.586171876,       -7.92204189,      -3.240704004
          0,           0,         222,      -2.556126447,      -5.122186959,      -5.573830166,      -7.912252797,      -3.240146805
          0,           0,         223,       -2.54636006,       -5.11933898,       -5.56155836,      -7.902830798,       -3.23957889
          0,           0,         224,      -2.536657404,      -5.116218792,      -5.549425242,      -7.893691864,      -3.239001907
          0,           0,         225,      -2.526952713,      -5.112843757,      -5.537491829,      -7.884727401,      -3.238417203
          0,           0,         226,      -2.517167761,      -5.109225667,       -5.52581273,      -7.875811758,      -3.237825825
          0,           0,         227,      -2.507219871,      -5.105371308,      -5.514437325,      -7.866810566,      -3.237228522
          0,           0,         228,      -2.497029904,      -5.101283418,      -5.503410773,      -7.857589804,       -3.23662575
          0,           0,         229,      -2.486529792,      -5.096961951,      -5.492774832,      -7.848025292,      -3.236017683
          0,           0,         230,      -2.475669138,      -5.092405552,      -5.482568511,      -7.838011971,      -3.235404222
          0,           0,         231,      -2.464420355,      -5.087613154,      -5.472828563,      -7.827472189,      -3.234785016
          0,           0,         232,      -2.452781911,      -5.082585564,       -5.46358985,      -7.816362074,      -3.234159476
          0,           0,         233,      -2.440779447,      -5.077326936,      -5.454885599,      -7.804675267,      -3.233526796
          0,           0,         234,      -2.428464745,      -5.071846028,      -5.446747566,      -7.792443566,      -3.232885981
          0,           0,         235,      -2.415912831,      -5.066157158,       -5.43920614,      -7.779734495,      -3.232235866
          0,           0,         236,      -2.403217672,       -5.06028079,      -5.432290381,      -7.766646256,      -3.231575146
