"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2911, 6.365954875946039e-02, 2.926444153037342e-02, 5.415142827480902e-01, -7.261919197899278e-04, 8.877714844006434e-04, 1.197975170481808e-05, 3.597292703358729e-02, 4.250774762335799e+01, -2.327092946494837e+02, 2.365596250155281e+02
2937, 6.838649511337280e-02, 3.011722840399416e-02, 5.386286686884376e-01, -1.624553145497361e-03, 3.928018553285900e-03, 1.106116854102877e-05, 4.234793665766509e-02, 2.746279940565782e+01, -1.620604006141494e+02, 1.643681801444180e+02
2963, 7.332068681716920e-02, 3.095840200048689e-02, -3.338679843950701e-01, -1.919335452070245e-03, 7.928371067128239e-03, -2.690715987940037e-07, 3.869934873805854e-02, 2.028434249508544e+01, -1.360463711146246e+02, 1.375291006296468e+02
2989, 7.843562960624691e-02, 3.179614955802789e-02, 3.660212428704839e-01, -7.641763173287934e-04, 6.982412780742288e-04, 1.929355489801956e-05, 4.234622140646956e-02, 3.430426213606235e+01, -2.206991492772056e+02, 2.233471851982488e+02
3015, 8.375442028045650e-02, 3.262637778130356e-02, 7.799276815736608e-01, -1.697849750389716e-03, 6.520487791535467e-03, 1.117502055059044e-05, 4.766802265467996e-02, 3.590604478193776e+01, -2.446973280375674e+02, 2.473136618262642e+02
3041, 8.928063511848450e-02, 3.345057902584156e-02, 1.957935012564515e+00, -1.306700718403052e-03, 6.737183897073979e-04, 3.105732900539707e-05, 5.935963109200151e-02, 3.505598051857491e+01, -2.365745558798522e+02, 2.391571764300321e+02
3067, 9.501701593399051e-02, 3.426950234157251e-02, 1.643527156602032e+00, -1.025366461209939e-03, -9.840499057186406e-04, 2.362609784057224e-05, 6.022914244444787e-02, 1.357745077271644e+01, -1.291539580009538e+02, 1.297961247873152e+02
3093, 1.010102331638340e-01, 3.507327318270594e-02, 4.252869587814271e-01, -1.781689027539681e-03, 6.927362675815942e-03, 2.183666662218876e-05, 5.709818189246912e-02, 2.312625475698920e+01, -1.690370314121176e+02, 1.706097229660111e+02
3119, 1.072062253952030e-01, 3.587785740774711e-02, 9.344768732210017e-01, -2.505433160618717e-03, 9.375096250954777e-03, 2.429225626390229e-05, 6.298531871969151e-02, 2.567812937861052e+01, -2.119049901739520e+02, 2.134525821862602e+02
3145, 1.136637628078460e-01, 3.666932804464215e-02, 1.320076370265588e+00, -8.057085517998819e-04, -5.628783578222040e-04, 2.903760021611113e-05, 6.031174659920084e-02, 2.098247744492607e+01, -1.959218184165356e+02, 1.970259783248402e+02
3171, 1.203565001487730e-01, 3.745705153167893e-02, 2.187356573895300e+00, -1.107492524107828e-03, 9.942205684282917e-04, 4.296098205690160e-05, 6.795084946459048e-02, 3.904046511456332e+01, -3.265485838329193e+02, 3.288719101525456e+02
3197, 1.272729039192200e-01, 3.824668576295066e-02, 3.383093321149244e+00, -2.049754242875202e-03, 4.073384631947068e-03, 4.485986632317806e-05, 8.521277774991518e-02, 3.761218650407424e+01, -3.463247024496608e+02, 3.483595272286914e+02
3223, 1.344466507434840e-01, 3.903054055807595e-02, 2.916011563085241e+00, -2.906757414693879e-03, 7.931201732123139e-03, 5.188750124257865e-05, 9.619098768025813e-02, 2.553542960233365e+01, -2.367176797110955e+02, 2.380906783057846e+02
3249, 1.419069468975070e-01, 3.980147056615710e-02, 9.771988066126047e-01, -3.136440913306252e-03, 1.483480622331696e-02, 3.250499757118724e-05, 9.141730998421733e-02, 1.132361379688301e+01, -1.324011620883711e+02, 1.328695372829018e+02
3275, 1.496536135673520e-01, 4.056135255626778e-02, 1.117957938482034e+00, -2.821200521009904e-03, 1.289895586992149e-02, 4.656528087295949e-05, 9.078574679865069e-02, 1.959453438758001e+01, -1.957215229391314e+02, 1.966981755714046e+02
3301, 1.576814949512480e-01, 4.131356888816565e-02, 3.227976303064795e+00, -1.388544470295531e-03, -4.348121427685146e-03, 6.773965426341948e-05, 9.631963413870696e-02, 1.946617146302278e+01, -2.344382687486815e+02, 2.352380187515074e+02
3327, 1.660248339176180e-01, 4.204824442180868e-02, 3.330169773540343e+00, -1.285813575716290e-03, -4.351748557416342e-03, 7.073239865352126e-05, 9.852354861809560e-02, 2.211619902589243e+01, -2.418053345486808e+02, 2.428122865438795e+02
3353, 1.746245622634890e-01, 4.278814750077487e-02, 2.542454598255820e+00, -3.553053303460300e-03, 1.588665913292819e-02, 5.676861524670957e-05, 1.056235350877925e-01, 2.470603464145606e+01, -2.575087910631746e+02, 2.586751419674431e+02
3379, 1.835020482540130e-01, 4.352838771176463e-02, 2.387561485341507e+00, -1.576326892978691e-03, -2.661338587203830e-04, 6.610217328394951e-05, 1.029637468338749e-01, 1.569565428056120e+01, -2.094300757066891e+02, 2.100118721611708e+02
3405, 1.926559209823610e-01, 4.427118842708758e-02, 2.408748054479551e+00, -2.900173952120190e-03, 1.098958165331673e-02, 7.920797374483748e-05, 1.119477707868310e-01, 2.990726648807068e+01, -3.081870154111871e+02, 3.095940954700852e+02
3431, 2.020680904388430e-01, 4.502682269750348e-02, 2.491343054910857e+00, -3.689550585530177e-03, 1.669651843686164e-02, 6.701678015032859e-05, 1.203431329770170e-01, 2.338500819706074e+01, -2.772477712543605e+02, 2.782283362681523e+02
3457, 2.117756903171540e-01, 4.578178621698153e-02, 1.968995033386415e+00, -3.265257354140591e-03, 1.531068247648550e-02, 7.259483117435461e-05, 1.192896569670630e-01, 2.067865452162723e+01, -2.274496567295016e+02, 2.283675046698991e+02
3483, 2.217475175857540e-01, 4.655224875787785e-02, 3.205722382863246e+00, -2.588891013605039e-03, 5.871416020827774e-03, 8.717718674936625e-05, 1.241478681296681e-01, 2.123811333468013e+01, -2.725503346463884e+02, 2.733760487784734e+02
3509, 2.320270836353300e-01, 4.732053538194991e-02, 4.365725869580832e+00, -2.600330958223283e-03, 5.464441853235615e-03, 9.174714089979167e-05, 1.326390952665850e-01, 2.355475697029931e+01, -3.032794249585519e+02, 3.041904810928556e+02
3535, 2.426079511642460e-01, 4.809117501322536e-02, 5.688804848739352e+00, -2.952356648024426e-03, 1.316033299823429e-03, 1.160061834761111e-04, 1.496751877072832e-01, 2.570411707233485e+01, -3.457555668383770e+02, 3.467076558698605e+02
3561, 2.535301446914670e-01, 4.884494855817006e-02, 3.889949908936307e+00, -4.846610421666223e-03, 2.684621951574961e-02, 7.294263944683665e-05, 1.517595772493416e-01, 1.448588370261035e+01, -2.271177354744108e+02, 2.275779962923886e+02
3587, 2.647941112518310e-01, 4.957964825475597e-02, 4.231429938763149e+00, -1.960374187448863e-03, -5.433379219096408e-03, 1.170659768377058e-04, 1.430250219037627e-01, 1.042671043004220e+01, -1.789194828328998e+02, 1.792209344561108e+02
3613, 2.764054536819460e-01, 5.028929004981487e-02, 5.379972388872642e+00, -2.141222868310621e-03, -5.696045814901987e-03, 1.253218443198587e-04, 1.454883726163511e-01, 1.782677544075419e+01, -2.638673453229562e+02, 2.644613373523947e+02
3639, 2.883291840553280e-01, 5.099161357200037e-02, 5.742423315899072e+00, -2.359789096151200e-03, -6.427713213436886e-03, 1.302857716597901e-04, 1.515293733629146e-01, 1.901270755893843e+01, -2.986120382827319e+02, 2.992121415676372e+02
3665, 3.005529642105100e-01, 5.169300919334832e-02, 3.504798891961085e+00, -3.631066313539094e-03, 2.261358740600438e-02, 9.241182773718022e-05, 1.505375372249937e-01, 1.734134986477178e+01, -2.771874113048768e+02, 2.777245484366924e+02
3691, 3.130726814270020e-01, 5.239382781782428e-02, 5.689398202622186e+00, -3.482489810954842e-03, 1.388011759323613e-02, 1.332720110816567e-04, 1.672565277633212e-01, 2.621129144719324e+01, -3.942667798373847e+02, 3.951127677567470e+02
3717, 3.258830904960630e-01, 5.309484806601918e-02, 8.763676922599185e+00, -3.923326429659424e-03, 8.050875290893841e-03, 1.420366858171352e-04, 1.900859652044000e-01, 2.405131412301004e+01, -4.232440993398731e+02, 4.239248090603828e+02
3743, 3.389919400215150e-01, 5.378467677312197e-02, 9.003723839025833e+00, -3.883300221826598e-03, 7.806613154524301e-03, 1.458574534951095e-04, 1.985361782862716e-01, 1.879306797408146e+01, -3.370520108188180e+02, 3.375727418734216e+02
3769, 3.523894548416140e-01, 5.446475738425501e-02, 9.063061852589156e+00, -3.711007732196250e-03, 8.158545314019165e-03, 1.537667447287589e-04, 2.053121241276437e-01, 1.780590594600830e+01, -3.380793886520857e+02, 3.385464570527687e+02
3795, 3.660713136196140e-01, 5.512990455290394e-02, 1.012658729152235e+01, -4.400485997513735e-03, 2.031239015643524e-03, 1.878162448625786e-04, 2.241933739734918e-01, 2.135567619809001e+01, -4.103451231587660e+02, 4.108952161811633e+02
3821, 3.800389170646670e-01, 5.576374291001242e-02, 5.555202559723819e+00, -5.418212285036342e-03, 4.318293180762052e-02, 1.036040960348814e-04, 2.147092372929865e-01, 5.727447547961073e+00, -2.357450902933919e+02, 2.357708861455465e+02
3847, 3.942807912826540e-01, 5.635941374664002e-02, 7.178974750826134e+00, -3.688775978345471e-03, 1.852988150016832e-02, 1.764465991557621e-04, 2.200571782179524e-01, 1.790399873064426e+01, -3.497630081369422e+02, 3.502011631873658e+02
3873, 4.087766110897060e-01, 5.692865416177390e-02, 1.412173296241891e+01, -4.636522867284274e-03, 1.269429252266373e-02, 1.939308609102638e-04, 2.631988399035550e-01, 2.264979262523599e+01, -5.982019931148965e+02, 5.986306169253571e+02
3899, 4.235162138938900e-01, 5.745907891894251e-02, 1.886036720348765e+01, -6.845244551866734e-03, 2.500423885965802e-02, 2.155679206811035e-04, 3.096077091283058e-01, 3.330078270344078e+01, -6.387290701960313e+02, 6.394961685898604e+02
3925, 4.384851455688480e-01, 5.795014667331787e-02, 1.976728206726584e+01, -5.579766543956747e-03, 6.204356520880892e-05, 2.101371360028687e-04, 3.130149494902648e-01, 1.181145747716616e+01, -4.707556222772506e+02, 4.708963233721827e+02
3951, 4.536674916744230e-01, 5.838535480381057e-02, 2.007444212412189e+01, -4.773859391920213e-03, -1.062210209733086e-02, 2.465455872316542e-04, 3.049597334869744e-01, 1.889804041140706e+01, -4.998389488502503e+02, 5.001598604994861e+02
3977, 4.690417945384980e-01, 5.873737759636457e-02, 2.375620692382552e+01, -5.744109992808511e-03, -1.040611050624460e-02, 2.595738637543666e-04, 3.180130632275242e-01, 2.216532531392503e+01, -6.926869067034938e+02, 6.929953293962105e+02
4003, 4.845884144306180e-01, 5.901781465434015e-02, 2.561861447547194e+01, -6.513211709013539e-03, -1.031893650526900e-02, 2.702610544028565e-04, 3.299694290355424e-01, 1.930850313009680e+01, -6.083251503930494e+02, 6.085448622533496e+02
4029, 5.002762079238890e-01, 5.920143918140468e-02, 2.368748462361255e+01, -5.456824505017712e-03, -1.539694309404283e-03, 2.410030162655921e-04, 3.218691584066523e-01, 1.177597670706874e+01, -3.168548313656126e+02, 3.169407747514978e+02
4055, 5.160748958587650e-01, 5.927612645571264e-02, 2.597784057915819e+01, -6.130142394633542e-03, 4.443017902710983e-03, 2.831774214080376e-04, 3.407933272669270e-01, 1.366998258253652e+01, -2.837539445809227e+02, 2.837702914009173e+02
4081, 5.319590568542480e-01, 5.923980841563179e-02, 2.807321938040350e+01, -7.254613295357116e-03, 1.336589620406222e-02, 2.646242347732134e-04, 3.687203425759376e-01, 1.301205130046932e+01, -1.475621414656155e+02, 1.474777639235061e+02
4107, 5.478921532630920e-01, 5.907687626743925e-02, 2.550211214269461e+01, -7.112298072008101e-03, 1.369703529091080e-02, 2.494259518859069e-04, 3.761998556576811e-01, 1.906482974104192e+01, -8.264942844439436e+01, 8.235999250135353e+01
4133, 5.638301968574519e-01, 5.877085492502759e-02, 2.170534566272067e+01, -6.155046019826070e-03, 1.397322202207919e-02, 2.254298528739044e-04, 3.744462991668437e-01, 1.464207442508790e+01, -1.520051688129464e+02, 1.516106402697672e+02
4159, 5.797371864318850e-01, 5.831353426718836e-02, 2.090716395894961e+01, -6.881858975986040e-03, 4.762546793863511e-03, 2.426785261652999e-04, 3.811493254899311e-01, 1.226638975159661e+01, -3.747640056698949e+02, 3.741565349296088e+02
4185, 5.956164002418520e-01, 5.772319322370918e-02, 1.802315747293785e+01, -6.592733288562453e-03, -3.221795082593061e-04, 1.887809931930094e-04, 3.515899196002586e-01, 1.107519789589548e+00, -5.266012078157908e+02, 5.261021591533577e+02
4211, 6.114472150802610e-01, 5.699723366559219e-02, 1.517153425654236e+01, -6.309848891176836e-03, -9.615315972506866e-03, 2.059676275481271e-04, 3.037340894444203e-01, -1.406468455670982e+01, -7.390935066831530e+02, 7.388582590482886e+02
4237, 6.271871328353880e-01, 5.612347333172345e-02, 1.578084811402183e+01, -6.714551637016167e-03, -8.714400007280149e-03, 2.035580795844586e-04, 2.768738612037393e-01, -2.654582527046248e+01, -8.444938916181992e+02, 8.445597456021649e+02
4263, 6.428214907646180e-01, 5.510432575637488e-02, 1.600803206321186e+01, -6.405166069292311e-03, -7.431506332830434e-03, 2.026992154216602e-04, 2.575640862789754e-01, -1.669884991186398e+00, -2.510290541787439e+02, 2.505522969454435e+02
4289, 6.584149599075320e-01, 5.397628990334719e-02, 1.492675487793425e+01, -5.091568077668970e-03, -1.406863054217466e-03, 1.729621281242713e-04, 2.269087392630714e-01, 9.643987264552743e+00, -1.089213120727716e+02, 1.078242456631919e+02
4315, 6.737585067749020e-01, 5.266158242077823e-02, 1.424690639613758e+01, -3.753080189381294e-03, 2.449673989183200e-03, 1.879595807270767e-04, 2.095818678350193e-01, 6.321087188842606e+00, -7.937022243877895e+01, 7.846527340334809e+01
4341, 6.888993382453920e-01, 5.118971104950663e-02, 1.564305932403255e+01, -3.369734877846033e-03, 7.301060700549407e-03, 1.721977406328261e-04, 2.165859139012555e-01, -8.531618906727310e+00, -1.019241933185424e+02, 1.022718218533748e+02
4367, 7.042160034179690e-01, 4.970886090636134e-02, 1.771883931848417e+01, -4.519944068865732e-03, 2.735119051019912e-03, 1.923936340242548e-04, 2.374052856480852e-01, 4.983535968248973e-01, -1.207178485727695e+02, 1.200471977978440e+02
4393, 7.193410396575930e-01, 4.809199030909973e-02, 1.749754706209069e+01, -4.791411960096309e-03, 9.882148516140597e-05, 1.786833451224586e-04, 2.480828405980112e-01, 1.440812409685317e+01, -1.364130412111289e+01, 1.191779932574128e+01
4419, 7.341139912605290e-01, 4.629330620828830e-02, 1.592480138026867e+01, -3.938724966904276e-03, -9.712552526145238e-05, 1.684926922960168e-04, 2.418787045949550e-01, 3.294638979470111e+00, 8.314722628670388e+00, -8.653166686879585e+00
4445, 7.489700317382810e-01, 4.446858268885098e-02, 1.651134378810350e+01, -4.241190727551823e-03, -1.423827700461047e-03, 1.968036363744040e-04, 2.463197521389930e-01, 4.824309989617133e+00, -4.278974041727005e+01, 4.184379631294711e+01
4471, 7.636658549308780e-01, 4.254854511852845e-02, 1.691712480359435e+01, -4.516456373805586e-03, 4.575706503184768e-04, 1.732482507971083e-04, 2.511120145691181e-01, 9.919495349928730e-01, -8.209385028435410e+01, 8.120454291884099e+01
4497, 7.780403494834900e-01, 4.049833389571138e-02, 1.500856243029666e+01, -3.990010170903774e-03, -2.477414404380153e-04, 1.710356376221709e-04, 2.394430253903827e-01, 8.385321491829524e+00, 1.913662451172114e+01, -2.014465056034808e+01
4523, 7.922744154930110e-01, 3.838558929279570e-02, 1.315183764176662e+01, -3.154598070844679e-03, 1.874634534923090e-03, 1.761771414380127e-04, 2.215634056255188e-01, 4.135562212225779e+01, 2.381788986729259e+02, -2.416863972780764e+02
4549, 8.063289523124690e-01, 3.621255565826605e-02, 1.257748745832824e+01, -3.050208300960583e-03, 2.365305315077370e-03, 1.749889033590139e-04, 2.068586716378304e-01, 6.473829974695023e+01, 3.808108948780840e+02, -3.862491132499221e+02
4575, 8.201366662979130e-01, 3.397698531772739e-02, 1.228714758783286e+01, -2.773720686144735e-03, 2.822780639068424e-03, 1.571029568794377e-04, 1.896224317316790e-01, 6.526704305186180e+01, 3.785971087106773e+02, -3.841721665476775e+02
4601, 8.336892127990720e-01, 3.169382705036824e-02, 1.221206880160289e+01, -2.803736502106337e-03, 1.347644848311929e-03, 1.625397094756892e-04, 1.716851671103701e-01, 5.884869465914937e+01, 3.360123805206815e+02, -3.411225630052154e+02
4627, 8.470668792724610e-01, 2.939857101431141e-02, 1.228162890823845e+01, -2.371114547491003e-03, 3.577992710258053e-03, 1.489050782726457e-04, 1.550426551215254e-01, 5.438338191074197e+01, 3.031628478861593e+02, -3.079973378910897e+02
4653, 8.601957559585570e-01, 2.709014354845527e-02, 1.238669633530834e+01, -2.323605092114963e-03, 3.166143621858689e-03, 1.420586549142423e-04, 1.375762970849685e-01, 4.875448620012789e+01, 2.652590478821317e+02, -2.696982760644707e+02
4679, 8.730279207229610e-01, 2.477447111775923e-02, 1.243818443914969e+01, -2.269485746906683e-03, 2.810372300439946e-03, 1.349296369514017e-04, 1.196791338502295e-01, 4.136099629744915e+01, 2.226029773470408e+02, -2.264112827457910e+02
4705, 8.855857253074650e-01, 2.247283539310070e-02, 1.238853318796877e+01, -2.227138134547548e-03, 2.478148123085628e-03, 1.283872701511873e-04, 1.021417227020392e-01, 3.280444911991420e+01, 1.754437454194934e+02, -1.784835837022562e+02
4731, 8.978731632232670e-01, 2.020091282629054e-02, 1.211057574156740e+01, -2.109293109975673e-03, 2.151237228561081e-03, 1.219329376242192e-04, 8.541420778594745e-02, 3.065758016046176e+01, 1.607179185265940e+02, -1.636144587755633e+02
4757, 9.098071455955510e-01, 1.795482213006547e-02, 1.173507891328322e+01, -1.890191267913769e-03, 1.802695239343365e-03, 1.156588787014143e-04, 6.953855942350870e-02, 3.653738459453584e+01, 1.931497916041204e+02, -1.965751840413092e+02
4783, 9.214465022087100e-01, 1.575897511879767e-02, 1.159729304561278e+01, -1.805775802974580e-03, 1.549087052329896e-03, 1.089571050857244e-04, 5.584374841371917e-02, 3.184300848420033e+01, 1.665384558746017e+02, -1.695552182030714e+02
4809, 9.327191114425660e-01, 1.360893145066372e-02, 1.166207346186190e+01, -1.761532423606728e-03, 1.336691991270622e-03, 1.010452409533294e-04, 4.393000704448917e-02, 2.562776828516674e+01, 1.321148552394771e+02, -1.345773281478894e+02
4835, 9.435870051383970e-01, 1.150601943107416e-02, 1.196000749801383e+01, -1.680008063476723e-03, 1.141426508040940e-03, 9.237425628894317e-05, 3.354209066415201e-02, 2.029496202603940e+01, 1.037361579303144e+02, -1.057026835851708e+02
4861, 9.540644884109500e-01, 9.461527350329704e-03, 1.275793514682340e+01, -1.571522146845363e-03, 9.716993472022765e-04, 8.192562155652275e-05, 2.495621157855828e-02, 1.658708700379282e+01, 8.447035625837140e+01, -8.608348694877250e+01
4887, 9.641631841659550e-01, 7.484491135563232e-03, 1.460952385666982e+01, -1.515554625987611e-03, 5.579378506366971e-04, 7.051393995234531e-05, 1.893707903562432e-02, 1.530534044498616e+01, 7.780781872322416e+01, -7.929884989087665e+01
4913, 9.738758206367490e-01, 5.577490546910485e-03, 1.825158801870160e+01, -1.419661563446347e-03, 7.494864216071929e-04, 4.931100564636712e-05, 1.574624494688146e-02, 1.687378233007670e+01, 8.448415208900474e+01, -8.615272854210578e+01
4939, 9.830872416496280e-01, 3.719011607742077e-03, 2.452283709136599e+01, -7.371727071690546e-04, -2.572086277434949e-04, 1.786695487393861e-05, 1.359159531723851e-02, 2.439460545628168e+01, 1.223132854714246e+02, -1.247213843873320e+02
4965, 9.918504953384401e-01, 1.923369479052057e-03, 3.186604738375125e+01, -7.841958435921502e-03, -8.531731391390291e-03, 4.740179244214858e-06, 1.898779395900148e-02, 7.985112280532511e+00, 3.984512424033082e+02, -3.915979658583234e+02
4991, 1.000000000000000e+00, 1.699999993434180e-04, 1.807757461710938e+00, 6.220435943269541e-02, 5.113048149489693e-01, -6.822947766632776e-05, -5.767578509204000e-01, -9.825079281028421e+02, 2.386583359988609e+03, 2.519505512420388e+03
