"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          49,      -9.976781529,      -7.387254037,      -7.655628926,       -4.53021189,      -12.15638275,       15761.82561,    0.007427898833,      0.6221308097,                 0,                 0,                 0,      0.1434877555,     0.00521221603,      0.6221533179,                 0,       83.75596164,   0.0006525650572
          0,           0,          50,      -9.976568285,      -7.385796345,      -7.658407007,      -4.530186353,      -12.15903628,       15761.82561,    0.007427898832,      0.6221308096,                 0,                 0,                 0,      0.1434877555,    0.005212216029,      0.6221533177,                 0,       83.75596164,   0.0006525650572
          0,           0,          51,      -9.976579767,      -7.384936824,      -7.660389394,      -4.530302195,      -12.16162405,       15761.82561,     0.00742789883,      0.6221308095,                 0,                 0,                 0,      0.1434877555,    0.005212216027,      0.6221533176,                 0,       83.75596164,   0.0006525650572
          0,           0,          52,      -9.976818597,      -7.384737579,      -7.661619611,      -4.530602757,      -12.16396112,       15761.82561,    0.007427898829,      0.6221308094,                 0,                 0,                 0,      0.1434877555,    0.005212216026,      0.6221533175,                 0,       83.75596165,   0.0006525650572
          0,           0,          53,      -9.977278891,      -7.385257661,      -7.662181403,      -4.531131039,      -12.16592012,       15761.82561,    0.007427898827,      0.6221308093,                 0,                 0,                 0,      0.1434877555,    0.005212216025,      0.6221533174,                 0,       83.75596165,   0.0006525650572
          0,           0,          54,       -9.97795879,      -7.386548133,      -7.662242967,      -4.531913824,      -12.16744949,       15761.82561,    0.007427898825,      0.6221308092,                 0,                 0,                 0,      0.1434877555,    0.005212216024,      0.6221533173,                 0,       83.75596165,   0.0006525650572
          0,           0,          55,      -9.978860119,      -7.388658872,      -7.661965135,      -4.533002922,      -12.16857425,       15761.82561,    0.007427898823,      0.6221308091,                 0,                 0,                 0,      0.1434877555,    0.005212216022,      0.6221533172,                 0,       83.75596166,   0.0006525650572
          0,           0,          56,      -9.979972869,      -7.391645566,      -7.661520579,      -4.534407939,      -12.16938193,       15761.82561,    0.007427898821,      0.6221308089,                 0,                 0,                 0,      0.1434877555,     0.00521221602,       0.622153317,                 0,       83.75596167,   0.0006525650572
          0,           0,          57,       -9.98129962,      -7.395520954,      -7.660996285,      -4.536158522,      -12.16999999,       15761.82561,    0.007427898818,      0.6221308088,                 0,                 0,                 0,      0.1434877555,    0.005212216017,      0.6221533169,                 0,       83.75596169,   0.0006525650572
          0,           0,          58,      -9.982833202,      -7.400322651,      -7.660499054,      -4.538257611,      -12.17057077,       15761.82561,    0.007427898814,      0.6221308087,                 0,                 0,                 0,      0.1434877555,    0.005212216015,      0.6221533168,                 0,       83.75596171,   0.0006525650572
          0,           0,          59,      -9.984582232,        -7.4060497,      -7.660032524,      -4.540714823,       -12.1712297,       15761.82561,     0.00742789881,      0.6221308085,                 0,                 0,                 0,      0.1434877555,    0.005212216011,      0.6221533167,                 0,       83.75596174,   0.0006525650572
          0,           0,          60,      -9.986542796,      -7.412727198,      -7.659615404,      -4.543542334,      -12.17209043,       15761.82561,    0.007427898806,      0.6221308084,                 0,                 0,                 0,      0.1434877554,    0.005212216007,      0.6221533165,                 0,       83.75596177,   0.0006525650572
          0,           0,          61,      -9.988699295,       -7.42030519,      -7.659200173,      -4.546700662,      -12.17323672,       15761.82561,    0.007427898801,      0.6221308083,                 0,                 0,                 0,      0.1434877554,    0.005212216003,      0.6221533164,                 0,        83.7559618,   0.0006525650572
          0,           0,          62,      -9.991051403,      -7.428774453,      -7.658758154,      -4.550191569,      -12.17472114,       15761.82561,    0.007427898797,      0.6221308081,                 0,                 0,                 0,      0.1434877554,    0.005212215999,      0.6221533163,                 0,       83.75596184,   0.0006525650572
          0,           0,          63,      -9.993583615,      -7.438066892,      -7.658245052,      -4.554000204,      -12.17656579,       15761.82561,    0.007427898791,       0.622130808,                 0,                 0,                 0,      0.1434877554,    0.005212215994,      0.6221533161,                 0,       83.75596188,   0.0006525650572
          0,           0,          64,      -9.996268414,      -7.448085062,      -7.657606183,      -4.558068623,      -12.17876857,       15761.82561,    0.007427898786,      0.6221308079,                 0,                 0,                 0,      0.1434877554,    0.005212215989,       0.622153316,                 0,       83.75596192,   0.0006525650572
          0,           0,          65,      -9.999076563,       -7.45872859,      -7.656804488,      -4.562367302,      -12.18130725,       15761.82561,     0.00742789878,      0.6221308078,                 0,                 0,                 0,      0.1434877554,    0.005212215984,      0.6221533159,                 0,       83.75596197,   0.0006525650572
          0,           0,          66,      -10.00196949,      -7.469785097,      -7.655785573,      -4.566808651,      -12.18414486,       15761.82561,    0.007427898775,      0.6221308076,                 0,                 0,                 0,      0.1434877554,    0.005212215979,      0.6221533157,                 0,       83.75596201,   0.0006525650572
          0,           0,          67,      -10.00490968,      -7.481063964,      -7.654498204,      -4.571313629,      -12.18723414,       15761.82561,     0.00742789877,      0.6221308075,                 0,                 0,                 0,      0.1434877554,    0.005212215974,      0.6221533156,                 0,       83.75596206,   0.0006525650572
          0,           0,          68,      -10.00785962,      -7.492292914,      -7.652860572,      -4.575805333,      -12.19052086,       15761.82561,    0.007427898764,      0.6221308074,                 0,                 0,                 0,      0.1434877554,    0.005212215969,      0.6221533155,                 0,        83.7559621,   0.0006525650572
          0,           0,          69,      -10.01077337,      -7.503176874,      -7.650841638,      -4.580183664,      -12.19394928,       15761.82561,    0.007427898759,      0.6221308073,                 0,                 0,                 0,      0.1434877554,    0.005212215964,      0.6221533154,                 0,       83.75596215,   0.0006525650572
